gen_id	pul_id	jbrowseTag	orientation
644929752	9428	Trans	-	
644929981	9431	other	-	
644929982	9431	other	-	
644929983	9431	GH	-	
644929984	9431	other	-	
644929985	9431	GH	-	
644929986	9431	GH	-	
644929987	9431	other	-	
644929988	9431	PL	-	
644929989	9431	SusD	-	
644929990	9431	Trans	-	
644930101	9438	REG	+	
644930102	9438	REG	+	
644930103	9438	Trans	+	
644930104	9438	SusD	+	
644930105	9438	GH	+	
644930106	9438	other	-	
644930107	9438	other	+	
644930108	9438	SusD	-	
644930109	9438	Trans	-	
644930433	9446	Trans	+	
644930434	9446	SusD	+	
644930435	9446	other	+	
644930436	9446	other	+	
644930437	9446	other	+	
644930438	9446	other	+	
644930439	9446	other	+	
644930440	9446	GH	+	
644930441	9446	other	+	
644930851	9450	GH	-	
644930852	9450	other	-	
644930853	9450	other	-	
644930854	9450	other	-	
644930855	9450	SusD	-	
644930856	9450	Trans	-	
644930857	9450	REG	+	
644932131	9458	GH	-	
644932132	9458	other	-	
644932133	9458	SusD	-	
644932134	9458	Trans	-	
644932298	9459	GH	-	
644932299	9459	GH	-	
644932300	9459	other	-	
644932301	9459	SusD	-	
644932302	9459	Trans	-	
644932585	9464	Trans	+	
644932586	9464	SusD	+	
644932587	9464	other	+	
644932588	9464	other	+	
644932589	9464	other	-	
644932590	9464	Sulf	-	
644932591	9464	GH	+	
644932786	9466	GH	+	
644932787	9466	other	+	
644932788	9466	Pept	-	
644932789	9466	Trans	+	
644932790	9466	SusD	+	
644932791	9466	other	+	
644932792	9466	other	+	
2515945363	9494	REG	+	
2515945364	9494	REG	+	
2515945365	9494	Trans	+	
2515945366	9494	SusD	+	
2515945367	9494	other	+	
2515945368	9494	CBM	+	
2515945369	9494	other	+	
2515945370	9494	GH	+	
2515945377	9495	Trans	+	
2515945378	9495	SusD	+	
2515945379	9495	other	+	
2515945380	9495	other	+	
2515945381	9495	other	+	
2515945382	9495	other	+	
2515945383	9495	other	+	
2515945384	9495	other	+	
2515945385	9495	PL	-	
2515945386	9495	other	-	
2515945387	9495	Pept	-	
2515945388	9495	other	-	
2515945389	9495	other	-	
2515945390	9495	GH	-	
2515945391	9495	other	-	
2515945392	9495	Trans	+	
2515945393	9495	SusD	+	
2515945394	9495	Sulf	+	
2515945395	9495	Sulf	+	
2515945396	9495	ROK	+	
2515945397	9495	Trans	+	
2515945398	9495	PL	+	
2515945399	9495	Sulf	+	
2515945400	9495	GH	+	
2515945401	9495	PL	+	
2515945402	9495	Sulf	+	
2515945403	9495	other	+	
2515945404	9495	PL	+	
2515945405	9495	REG	+	
2515945449	9497	other	+	
2515945450	9497	other	+	
2515945451	9497	other	+	
2515945452	9497	other	+	
2515945453	9497	Sulf	+	
2515945454	9497	Trans	+	
2515945455	9497	SusD	+	
2515945456	9497	other	+	
2515945457	9497	other	+	
2515945458	9497	Sulf	+	
2515945459	9497	other	-	
2515945460	9497	GH	+	
2515945461	9497	GH	+	
2515945462	9497	Sulf	+	
2515945463	9497	other	+	
2515945464	9497	CBM	+	
2515945465	9497	GH	+	
2515945472	9498	Trans	+	
2515945473	9498	SusD	+	
2515945474	9498	Trans	+	
2515945475	9498	SusD	+	
2515945476	9498	other	+	
2515945477	9498	GH	+	
2515945478	9498	GH	+	
2515945479	9498	GH	+	
2515945480	9498	PL	+	
2515945481	9498	other	+	
2515945482	9498	GH	+	
2515945483	9498	GH	+	
2515945484	9498	GH	+	
2515945505	9499	other	+	
2515945506	9499	Trans	+	
2515945507	9499	SusD	+	
2515945508	9499	other	+	
2515945509	9499	CBM	+	
2515945510	9499	other	+	
2515945511	9499	other	+	
2515945512	9499	GH	+	
2515945513	9499	Sulf	+	
2515945627	9500	GH	+	
2515945628	9500	other	-	
2515945629	9500	other	-	
2515945630	9500	other	+	
2515945631	9500	GH	+	
2515945632	9500	GT	+	
2515945633	9500	Sulf	-	
2515945634	9500	PL	-	
2515945635	9500	GH	-	
2515945636	9500	other	-	
2515945637	9500	Trans	+	
2515945638	9500	SusD	+	
2515945639	9500	GH	+	
2515945640	9500	PL	+	
2515945641	9500	GH	+	
2515945671	9502	Trans	+	
2515945672	9502	SusD	+	
2515945673	9502	other	+	
2515945674	9502	GH	+	
2515945693	9503	Trans	+	
2515945694	9503	SusD	+	
2515945695	9503	other	+	
2515945696	9503	other	+	
2515945697	9503	GH	+	
2515945698	9503	GH	+	
2515945699	9503	Sulf	+	
2515945700	9503	Trans	+	
2515945701	9503	SusD	+	
2515945702	9503	other	+	
2515945703	9503	Sulf	+	
2515945704	9503	GH	+	
2515945782	9506	REG	+	
2515945783	9506	Trans	+	
2515945784	9506	SusD	+	
2515945785	9506	GH	+	
2515945786	9506	other	+	
2515945787	9506	other	+	
2515945788	9506	other	+	
2515945789	9506	other	+	
2515945790	9506	Trans	+	
2515945791	9506	other	+	
2515945792	9506	other	+	
2515945793	9506	other	+	
2515945794	9506	GH	+	
2515945883	9507	GH	+	
2515945884	9507	other	+	
2515945885	9507	Trans	+	
2515945886	9507	SusD	+	
2515945887	9507	other	+	
2515945888	9507	other	+	
2515945955	9509	other	+	
2515945956	9509	Trans	+	
2515945957	9509	SusD	+	
2515945958	9509	other	+	
2515945959	9509	GH	+	
2515945960	9509	Sulf	+	
2515945961	9509	Sulf	+	
2515945962	9509	GH	+	
2515945999	9511	other	+	
2515946000	9511	Trans	+	
2515946001	9511	SusD	+	
2515946002	9511	other	+	
2515946003	9511	Trans	+	
2515946004	9511	SusD	+	
2515946005	9511	GH	+	
2515946006	9511	GH	+	
2515946007	9511	Sulf	+	
2515946008	9511	Sulf	+	
2515946009	9511	GH	+	
2515946010	9512	REG	+	
2515946011	9512	GH	+	
2515946012	9512	GH	+	
2515946013	9512	GH	+	
2515946014	9512	Trans	+	
2515946015	9512	SusD	+	
2515946016	9512	other	+	
2515946017	9512	other	+	
2515946018	9512	other	+	
2515946019	9512	GH	+	
2515946020	9512	GH	+	
2515946021	9512	Sulf	+	
2515946038	9513	Trans	+	
2515946039	9513	SusD	+	
2515946040	9513	other	+	
2515946041	9513	other	+	
2515946042	9513	other	+	
2515946043	9513	GH	+	
2515946044	9513	other	+	
2515946045	9513	GH	+	
2515946046	9513	other	+	
2515946254	9516	Trans	+	
2515946255	9516	SusD	+	
2515946256	9516	other	+	
2515946257	9516	other	+	
2515946258	9516	GH	+	
2515946275	9518	REG	+	
2515946276	9518	REG	+	
2515946277	9518	Trans	+	
2515946278	9518	SusD	+	
2515946279	9518	other	+	
2515946280	9518	GH	+	
2515946281	9518	other	-	
2515946282	9518	GH	+	
2515946283	9518	GH	+	
2515946284	9518	GH	+	
2515946472	9522	GH	+	
2515946473	9522	other	-	
2515946474	9522	Trans	+	
2515946475	9522	SusD	+	
2515946476	9522	other	+	
2515946477	9522	other	-	
2515946478	9522	other	+	
2515946479	9522	GH	-	
2515946488	9523	REG	-	
2515946489	9523	Trans	+	
2515946490	9523	SusD	+	
2515946491	9523	other	+	
2515946492	9523	other	+	
2515946493	9523	Trans	+	
2515946494	9523	GH	+	
2515946495	9523	other	+	
2515946496	9523	ROK	+	
2515946863	9525	Trans	+	
2515946864	9525	SusD	+	
2515946865	9525	other	+	
2515946866	9525	other	+	
2515946867	9525	other	+	
2515946868	9525	other	+	
2515946869	9525	other	+	
2515946870	9525	other	+	
2515946871	9525	other	+	
2515946872	9525	other	+	
2515946873	9525	GH	+	
2515946874	9525	other	+	
2515946875	9525	other	+	
2515946876	9525	other	+	
2515946877	9525	GH	-	
2515946918	9526	Trans	+	
2515946919	9526	SusD	+	
2515946920	9526	other	+	
2515946921	9526	other	+	
2515946922	9526	Trans	+	
2515946923	9526	SusD	+	
2515946924	9526	other	+	
2515946925	9526	other	+	
2515946926	9526	Pept	+	
2515946927	9526	other	+	
2515946928	9526	other	+	
2515946929	9526	other	+	
2515946930	9526	other	+	
2515946931	9526	other	+	
2515946932	9526	other	+	
2515946933	9526	GH	+	
2515946934	9526	Sulf	+	
2515946945	9527	CE	+	
2515946946	9527	other	+	
2515946947	9527	other	+	
2515946948	9527	CE	+	
2515946949	9527	GH	+	
2515946950	9527	GH	+	
2515946951	9527	Sulf	+	
2515946952	9527	GH	+	
2515946953	9527	other	+	
2515946954	9527	other	+	
2515946955	9527	other	+	
2515946956	9527	other	+	
2515946957	9527	GH	+	
2515946958	9527	GH	+	
2515946959	9527	other	+	
2515946960	9527	other	+	
2515946961	9527	other	-	
2515946962	9527	CE	+	
2515946963	9527	Trans	+	
2515946964	9527	SusD	+	
2515947000	9528	GH	+	
2515947001	9528	GH	+	
2515947002	9528	GH	+	
2515947003	9528	other	+	
2515947004	9528	GH	+	
2515947005	9528	other	+	
2515947006	9528	GH	+	
2515947007	9528	CE	+	
2515947008	9528	other	+	
2515947009	9528	other	+	
2515947010	9528	Trans	+	
2515947011	9528	SusD	+	
2515947012	9528	other	+	
2515947013	9528	other	+	
2515947014	9528	Trans	+	
2515947015	9528	SusD	+	
2515947016	9528	GH	+	
2515947017	9528	PL	+	
2515947018	9528	GH	+	
2515947019	9528	GH	+	
2515947020	9528	CE	+	
2515947021	9528	GH	+	
2515947022	9528	other	+	
2515947023	9528	CE	+	
2515947024	9528	GH	+	
2515947025	9528	CE	+	
2515947030	9529	GH	-	
2515947031	9529	other	-	
2515947032	9529	GH	-	
2515947033	9529	PL	-	
2515947034	9529	GH	-	
2515947035	9529	PL	-	
2515947036	9529	other	-	
2515947037	9529	SusD	-	
2515947038	9529	Trans	-	
2515947039	9529	other	-	
2515947040	9529	other	-	
2515947041	9529	SusD	-	
2515947042	9529	Trans	-	
2515947043	9529	other	-	
2515947044	9529	GH	+	
2515947079	9530	REG	+	
2515947080	9530	REG	+	
2515947081	9530	Trans	+	
2515947082	9530	SusD	+	
2515947083	9530	GH	+	
2515947084	9530	GH	+	
2515947085	9530	other	+	
2515947086	9530	other	+	
2515947087	9530	CE	+	
2515947088	9530	GH	+	
2515947192	9533	GH	-	
2515947193	9533	GH	-	
2515947194	9533	GH	-	
2515947195	9533	other	-	
2515947196	9533	SusD	-	
2515947197	9533	Trans	-	
2515947198	9533	other	+	
2515947199	9533	REG	+	
2515947395	9534	GH	-	
2515947396	9534	Sulf	-	
2515947397	9534	other	-	
2515947398	9534	SusD	-	
2515947399	9534	Trans	-	
2515947400	9534	GH	-	
2515947401	9534	other	-	
2515947402	9534	other	+	
2515947403	9534	other	-	
2515947404	9534	GH	-	
2515947405	9534	other	-	
2515947406	9534	other	-	
2515947680	9536	other	-	
2515947681	9536	GH	-	
2515947682	9536	GH	-	
2515947683	9536	SusD	-	
2515947684	9536	Trans	-	
2515947685	9536	other	-	
2515947686	9536	GH	-	
2515947687	9536	REG	-	
2515947932	9537	Trans	+	
2515947933	9537	SusD	+	
2515947934	9537	other	+	
2515947935	9537	PL	+	
2515947936	9537	PL	+	
2515947937	9537	CE	+	
2515947938	9537	CE	+	
2515947939	9537	GH	+	
2515947940	9537	GH	+	
2515947941	9537	GH	+	
2515947942	9537	other	+	
2515947943	9537	other	+	
2515947944	9537	other	+	
2515947945	9537	other	+	
2515947946	9537	other	+	
2515948192	9541	GH	+	
2515948193	9541	GH	+	
2515948194	9541	GH	+	
2515948195	9541	GH	-	
2515948196	9541	REG	+	
2515948197	9541	other	+	
2515948198	9541	other	+	
2515948199	9541	Sulf	+	
2515948200	9541	Sulf	+	
2515948201	9541	other	+	
2515948202	9541	GH	-	
2515948203	9541	Sulf	-	
2515948204	9541	Trans	+	
2515948205	9541	SusD	+	
2515948206	9541	Trans	+	
2515948207	9541	SusD	+	
2515948407	9544	other	-	
2515948408	9544	GH	-	
2515948409	9544	SusD	-	
2515948410	9544	Trans	-	
2515948465	9546	GH	-	
2515948466	9546	other	-	
2515948467	9546	SusD	-	
2515948468	9546	Trans	-	
2515948469	9546	REG	-	
2515948470	9546	REG	-	
2515948829	9549	GH	+	
2515948830	9549	GH	+	
2515948831	9549	GH	+	
2515948832	9549	GH	+	
2515948833	9549	other	+	
2515948834	9549	Trans	+	
2515948835	9549	SusD	+	
2515948836	9549	PL	+	
2515948837	9549	PL	+	
2515948906	9550	GH	+	
2515948907	9550	GH	+	
2515948908	9550	Trans	+	
2515948909	9550	SusD	+	
2515948910	9550	other	+	
2515948911	9550	GH	+	
2515948912	9550	other	+	
2515948913	9550	GH	+	
2515948914	9550	other	+	
2515948915	9550	other	+	
2515948916	9550	GH	+	
2515948917	9550	GH	+	
2515948939	9551	REG	+	
2515948940	9551	REG	+	
2515948941	9551	PL	+	
2515948942	9551	Trans	+	
2515948943	9551	SusD	+	
2515948944	9551	other	+	
2515948954	9552	Trans	+	
2515948955	9552	SusD	+	
2515948956	9552	other	+	
2515948957	9552	other	+	
2515948958	9552	GH	-	
2515948959	9553	REG	-	
2515948960	9553	Trans	+	
2515948961	9553	SusD	+	
2515948962	9553	other	+	
2515948963	9553	GH	+	
2515948964	9553	other	-	
2515948965	9553	GH	+	
2515948966	9553	GH	+	
2515948967	9553	other	+	
2515948968	9553	GH	+	
2515948969	9553	GH	+	
2515948970	9553	other	+	
2515948971	9553	PL	+	
2515948972	9553	GH	+	
2515948973	9553	GH	+	
2515948974	9553	other	+	
2515948975	9554	REG	+	
2515948976	9554	REG	+	
2515948977	9554	Trans	+	
2515948978	9554	SusD	+	
2515948979	9554	GH	+	
2515948980	9554	GH	+	
2515948981	9554	other	+	
2515948982	9554	GH	+	
2515948983	9554	other	+	
2515948984	9554	GH	+	
2515949042	9556	other	-	
2515949043	9556	other	-	
2515949044	9556	other	-	
2515949045	9556	GH	-	
2515949046	9556	GH	-	
2515949047	9556	Sulf	-	
2515949048	9556	GH	-	
2515949049	9556	SusD	-	
2515949050	9556	Trans	-	
2515949051	9556	REG	-	
2515949052	9556	REG	-	
2515949289	9560	other	-	
2515949290	9560	GH	-	
2515949291	9560	other	-	
2515949292	9560	Trans	+	
2515949293	9560	SusD	+	
2515949294	9560	GH	+	
2515949295	9560	GH	+	
2515949296	9560	GH	+	
2515949297	9560	GH	+	
2515949298	9560	other	+	
2515949299	9560	ROK	+	
2515949300	9560	Trans	+	
2515949301	9560	SusD	+	
2515949302	9560	CBM	+	
2515949303	9560	other	+	
2515949304	9560	Trans	+	
2515949305	9560	SusD	+	
2515949306	9560	other	+	
2515949307	9560	other	+	
2515949308	9560	Pept	+	
2515949309	9560	other	+	
2515949310	9560	other	+	
2515949311	9560	other	+	
2515949312	9560	GH	+	
2515949313	9560	other	+	
2515949358	9561	other	-	
2515949359	9561	GH	-	
2515949360	9561	other	-	
2515949361	9561	SusD	-	
2515949362	9561	Trans	-	
2515949363	9561	REG	+	
2515949458	9562	GH	-	
2515949459	9562	GH	-	
2515949460	9562	GH	-	
2515949461	9562	other	-	
2515949462	9562	SusD	-	
2515949463	9562	Trans	-	
2515949464	9562	REG	+	
2515949719	9567	REG	-	
2515949720	9567	Trans	+	
2515949721	9567	SusD	+	
2515949722	9567	other	+	
2515949723	9567	other	+	
2515949724	9567	Trans	+	
2515949725	9567	SusD	+	
2515949726	9567	other	+	
2515949727	9567	other	+	
2515949728	9567	other	+	
2515949729	9567	Pept	+	
2515949730	9567	other	+	
2515949731	9567	other	+	
2515949732	9567	GH	+	
2515949733	9567	GH	+	
2515949734	9567	GH	+	
2515950035	9572	Trans	+	
2515950036	9572	SusD	+	
2515950037	9572	other	+	
2515950038	9572	GH	+	
2515950039	9572	other	+	
2515950040	9572	REG	+	
2515950130	9575	other	+	
2515950131	9575	GH	+	
2515950132	9575	other	-	
2515950133	9575	other	+	
2515950134	9575	Trans	+	
2515950135	9575	SusD	+	
2515950136	9575	other	+	
2517147767	9590	GH	-	
2517147768	9590	GH	-	
2517147769	9590	other	-	
2517147770	9590	other	-	
2517147771	9590	other	-	
2517147772	9590	GH	-	
2517147773	9590	other	-	
2517147774	9590	CE	-	
2517147775	9590	other	-	
2517147776	9590	SusD	-	
2517147777	9590	Trans	-	
2517148379	9594	other	+	
2517148380	9594	other	+	
2517148381	9594	Trans	+	
2517148382	9594	SusD	+	
2517148383	9594	other	+	
2517148384	9594	GH	+	
2517148385	9594	GH	+	
2517148386	9594	other	+	
2517148387	9594	GH	+	
2517148388	9594	other	+	
2517148418	9596	other	-	
2517148419	9596	other	-	
2517148420	9596	other	-	
2517148421	9596	SusD	-	
2517148422	9596	Trans	-	
2517148423	9596	other	+	
2517148424	9596	GH	+	
2517148425	9596	REG	-	
2517148482	9599	REG	+	
2517148483	9599	REG	+	
2517148484	9599	Trans	+	
2517148485	9599	SusD	+	
2517148486	9599	other	+	
2517148487	9599	other	+	
2517148488	9599	GH	-	
2517148637	9601	other	-	
2517148638	9601	other	-	
2517148639	9601	other	-	
2517148640	9601	GH	-	
2517148641	9601	GH	-	
2517148642	9601	SusD	-	
2517148643	9601	Trans	-	
2517148651	9602	other	-	
2517148652	9602	GH	-	
2517148653	9602	GH	-	
2517148654	9602	other	-	
2517148655	9602	GH	-	
2517148656	9602	other	-	
2517148657	9602	GH	-	
2517148658	9602	other	-	
2517148659	9602	GH	-	
2517148660	9602	Sulf	-	
2517148661	9602	GH	-	
2517148662	9602	GH	-	
2517148663	9602	other	-	
2517148664	9602	other	-	
2517148665	9602	SusD	-	
2517148666	9602	Trans	-	
2517148667	9602	REG	-	
2517148668	9602	REG	-	
2517150847	9617	GH	-	
2517150848	9617	other	-	
2517150849	9617	other	-	
2517150850	9617	SusD	-	
2517150851	9617	Trans	-	
2517150852	9617	GH	-	
2517150853	9617	ROK	-	
2517150854	9617	GH	-	
2517150855	9617	GH	-	
2517150931	9618	Sulf	-	
2517150932	9618	GH	-	
2517150933	9618	other	-	
2517150934	9618	SusD	-	
2517150935	9618	Trans	-	
2517150972	9619	GH	+	
2517150973	9619	Trans	+	
2517150974	9619	SusD	+	
2517150975	9619	other	+	
2517151388	9622	other	-	
2517151389	9622	GH	-	
2517151390	9622	other	-	
2517151391	9622	other	+	
2517151392	9622	Trans	+	
2517151393	9622	SusD	+	
2517151677	9628	SusD	-	
2517151678	9628	Trans	-	
2517151679	9628	GH	-	
2517151680	9628	other	-	
2517151823	9629	other	-	
2517151824	9629	CE	-	
2517151825	9629	PL	-	
2517151826	9629	SusD	-	
2517151827	9629	Trans	-	
2517152401	9631	Sulf	+	
2517152402	9631	GH	+	
2517152403	9631	other	-	
2517152404	9631	other	-	
2517152405	9631	Sulf	-	
2517152406	9631	SusD	-	
2517152407	9631	Trans	-	
2517152408	9631	REG	-	
2517152409	9631	Sulf	-	
2517152429	9632	Trans	-	
2517152430	9632	other	-	
2517152431	9632	SusD	-	
2517152432	9632	Trans	-	
2517152433	9632	PL	-	
2517152434	9632	other	-	
2517152435	9632	PL	-	
649969351	9649	PL	+	
649969352	9649	PL	+	
649969353	9649	Trans	+	
649969354	9649	SusD	+	
649969355	9649	other	+	
649969356	9649	PL	+	
649969357	9649	REG	+	
649969486	9650	REG	+	
649969487	9650	Sulf	+	
649969488	9650	GH	+	
649969489	9650	Sulf	+	
649969490	9650	Sulf	+	
649969491	9650	GH	+	
649969492	9650	other	+	
649969493	9650	GH	+	
649969494	9650	Sulf	+	
649969495	9650	Sulf	+	
649969496	9650	GH	+	
649969497	9650	Sulf	+	
649969498	9650	GH	+	
649969499	9650	Sulf	+	
649969500	9650	GH	+	
649969501	9650	GH	+	
649969502	9650	Sulf	-	
649969503	9650	GH	-	
649969504	9650	GH	-	
649969505	9650	other	-	
649969506	9650	GH	-	
649969507	9650	other	-	
649969508	9650	Sulf	-	
649969509	9650	GH	-	
649969510	9650	other	-	
649969511	9650	SusD	-	
649969512	9650	Trans	-	
649969513	9650	GH	-	
649969514	9650	other	-	
649969515	9650	other	-	
649969516	9650	other	-	
649969517	9650	other	-	
649969518	9650	REG	+	
649969820	9652	Trans	+	
649969821	9652	SusD	+	
649969822	9652	other	+	
649969823	9652	other	+	
649969824	9652	GH	+	
649970297	9654	Trans	+	
649970298	9654	SusD	+	
649970299	9654	other	+	
649970300	9654	other	+	
649970301	9654	GH	+	
649970302	9654	other	+	
649970303	9654	other	+	
649970354	9655	Trans	+	
649970355	9655	SusD	+	
649970356	9655	other	+	
649970357	9655	GH	+	
649970358	9655	GH	+	
649970359	9655	GH	+	
649970360	9655	other	+	
649970361	9655	Sulf	+	
649970871	9659	SusD	-	
649970872	9659	Trans	-	
649970873	9659	Sulf	-	
649970874	9659	Sulf	-	
649970875	9659	other	+	
649970876	9659	other	+	
649970877	9659	GH	-	
649970878	9659	Sulf	-	
649970879	9659	other	-	
649970880	9659	GH	-	
649970881	9659	GH	-	
649970882	9659	other	-	
649970883	9659	other	-	
649970884	9659	other	-	
649970885	9659	other	-	
649970886	9659	other	-	
649971417	9661	CBM	+	
649971418	9661	other	+	
649971419	9661	GH	+	
649971420	9661	GH	+	
649971421	9661	Trans	+	
649971422	9661	SusD	+	
649971423	9661	GH	+	
649971515	9663	Trans	+	
649971516	9663	SusD	+	
649971517	9663	other	+	
649971518	9663	GH	+	
649971519	9663	other	+	
649971524	9664	GH	-	
649971525	9664	SusD	-	
649971526	9664	Trans	-	
649971527	9664	other	-	
649971528	9664	REG	+	
649971529	9664	Trans	+	
649971530	9664	SusD	+	
649972343	9670	GH	-	
649972344	9670	GH	-	
649972345	9670	other	-	
649972346	9670	SusD	-	
649972347	9670	Trans	-	
649894422	9677	GH	-	
649894423	9677	GH	-	
649894424	9677	GH	-	
649894425	9677	other	-	
649894426	9677	SusD	-	
649894427	9677	Trans	-	
649894704	9679	other	-	
649894705	9679	other	-	
649894706	9679	other	-	
649894707	9679	GH	-	
649894708	9679	other	-	
649894709	9679	SusD	-	
649894710	9679	Trans	-	
649894711	9679	REG	-	
649894805	9682	GH	+	
649894806	9682	Trans	+	
649894807	9682	GH	+	
650641939	9682	other	-	
650641940	9682	other	-	
649894808	9682	GH	-	
649894809	9682	other	-	
649894810	9682	other	-	
649894811	9682	SusD	-	
649894812	9682	Trans	-	
649894813	9682	REG	-	
649894923	9684	other	-	
649894924	9684	other	-	
649894925	9684	other	-	
649894926	9684	GH	-	
649894927	9684	GH	-	
649894928	9684	other	-	
649894929	9684	other	-	
649894930	9684	Trans	+	
649894931	9684	SusD	+	
649895731	9687	Trans	+	
649895732	9687	SusD	+	
649895733	9687	other	+	
649895734	9687	GH	+	
649895735	9687	GH	+	
649895736	9687	other	+	
649895737	9687	GH	+	
649895943	9689	CE	-	
649895944	9689	other	-	
649895945	9689	Trans	+	
649895946	9689	SusD	+	
649895947	9689	other	+	
649895948	9689	other	+	
649895949	9689	GH	+	
649895950	9689	other	+	
649895951	9689	other	+	
649896392	9690	other	+	
649896393	9690	other	+	
649896394	9690	other	+	
649896395	9690	other	+	
649896396	9690	GH	+	
649896397	9690	other	-	
649896398	9690	SusD	-	
649896399	9690	Trans	-	
649896400	9690	GH	+	
649896401	9690	Sulf	+	
649896402	9690	other	+	
649896403	9690	GH	+	
649896404	9690	other	+	
649896405	9690	Sulf	+	
649896406	9690	GH	+	
649896407	9690	GH	+	
650641977	9690	other	-	
649896408	9690	Sulf	-	
649896409	9690	GH	-	
649896410	9690	GH	-	
649896411	9690	GH	-	
649896412	9690	GH	-	
649896413	9690	GH	-	
649896414	9690	Sulf	-	
649896415	9690	GH	-	
649896416	9690	Sulf	-	
649896422	9691	SusD	-	
649896423	9691	Trans	-	
649896424	9691	Sulf	-	
649896425	9691	other	-	
649896426	9691	other	-	
649896427	9691	other	-	
649896428	9691	other	-	
649896429	9691	Sulf	-	
649896430	9691	GH	-	
649896431	9691	other	-	
649896432	9691	Sulf	-	
649896433	9691	GH	-	
649896434	9691	Sulf	-	
649896435	9691	Sulf	-	
649896436	9691	GH	-	
649896437	9691	Sulf	-	
649896438	9691	REG	-	
649896457	9692	GH	-	
649896458	9692	GH	-	
649896459	9692	other	+	
649896460	9692	Trans	+	
649896461	9692	SusD	+	
649896462	9692	other	+	
649896464	9693	Trans	+	
649896465	9693	SusD	+	
649896466	9693	other	+	
649896467	9693	GH	+	
649896468	9693	other	+	
649896469	9693	CBM	+	
649896470	9693	GH	+	
649897507	9696	PL	-	
649897508	9696	other	-	
649897509	9696	other	-	
649897510	9696	GH	-	
649897511	9696	GH	-	
649897512	9696	SusD	-	
